City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
452,Bathsheba,BB,2021-06-06 06:25:37,13.2167,-59.5167,81.21,65,40,16.46,scattered clouds
453,Kinablangan,PH,2021-06-06 06:25:38,7.6947,126.5503,83.52,79,100,1.61,overcast clouds
454,Nemuro,JP,2021-06-06 06:25:39,43.3236,145.575,77.0,36,75,16.11,broken clouds
455,Poum,NC,2021-06-06 06:25:40,-20.2333,164.0167,73.9,64,100,21.25,overcast clouds
456,Bambanglipuro,ID,2021-06-06 06:25:40,-7.95,110.2833,69.6,71,33,9.33,scattered clouds
457,Lixourion,GR,2021-06-06 06:25:41,38.2019,20.4314,71.6,88,0,2.13,clear sky
458,Mount Isa,AU,2021-06-06 06:25:41,-20.7333,139.5,76.77,19,0,8.05,clear sky
459,Birao,CF,2021-06-06 06:25:41,10.2849,22.7882,77.72,68,96,3.89,overcast clouds
460,Iralaya,HN,2021-06-06 06:25:42,15.0,-83.2333,80.19,83,10,10.33,clear sky
461,Mikhaylovskoye,RU,2021-06-06 06:25:42,51.8239,79.7172,70.12,30,28,3.44,scattered clouds
462,Danville,US,2021-06-06 06:25:43,36.586,-79.395,75.2,86,1,3.44,clear sky
463,Zhezkazgan,KZ,2021-06-06 06:25:43,47.8043,67.7144,74.43,22,15,19.01,few clouds
464,Xining,CN,2021-06-06 06:25:44,36.6167,101.7667,63.16,48,100,7.27,overcast clouds
465,Lompoc,US,2021-06-06 06:25:44,34.6391,-120.4579,56.88,81,90,3.44,overcast clouds
466,Raudeberg,NO,2021-06-06 06:25:45,61.9875,5.1352,59.2,96,99,7.52,overcast clouds
467,Clarence Town,AU,2021-06-06 06:25:45,-32.5833,151.7833,62.82,63,0,1.1,clear sky
468,Kushmurun,KZ,2021-06-06 06:25:45,52.4503,64.6311,70.66,26,55,3.8,broken clouds
469,Grand Baie,MU,2021-06-06 06:25:46,-20.0182,57.5802,79.45,73,53,1.01,broken clouds
470,Yenagoa,NG,2021-06-06 06:25:46,4.9247,6.2642,74.95,95,89,0.13,overcast clouds
471,Emba,KZ,2021-06-06 06:25:47,48.8264,58.1442,70.5,30,90,15.77,overcast clouds
472,Yaan,NG,2021-06-06 06:25:47,7.3833,8.5667,73.62,93,99,4.79,overcast clouds
473,Lasa,IT,2021-06-06 06:25:47,46.6166,10.7002,58.08,90,100,4.76,overcast clouds
474,Ornskoldsvik,SE,2021-06-06 06:25:48,63.2909,18.7153,70.75,43,15,4.43,few clouds
475,Yorosso,ML,2021-06-06 06:25:48,12.3536,-4.7761,78.94,69,53,10.67,broken clouds
476,Vila Franca Do Campo,PT,2021-06-06 06:25:49,37.7167,-25.4333,59.41,88,56,2.04,broken clouds
477,Ilo,PE,2021-06-06 06:25:49,-17.6394,-71.3375,62.24,86,90,5.3,overcast clouds
478,Puerto Penasco,MX,2021-06-06 06:25:50,31.3167,-113.5333,80.01,66,42,13.0,scattered clouds
479,Fairbanks,US,2021-06-06 06:25:45,64.8378,-147.7164,64.4,53,75,5.75,broken clouds
480,Henties Bay,NA,2021-06-06 06:25:50,-22.116,14.2845,71.62,30,1,28.54,clear sky
481,Holme,DK,2021-06-06 06:25:51,56.1138,10.1725,67.57,65,53,0.92,broken clouds
482,Santarem,BR,2021-06-06 06:25:51,-2.4431,-54.7083,73.4,100,0,3.29,clear sky
483,Izumo,JP,2021-06-06 06:25:52,35.3667,132.7667,77.0,65,75,14.97,broken clouds
484,Kilindoni,TZ,2021-06-06 06:25:52,-7.9139,39.6668,77.63,67,81,23.6,broken clouds
485,Contamana,PE,2021-06-06 06:25:53,-7.3333,-75.0167,71.91,99,79,2.01,broken clouds
486,Avera,US,2021-06-06 06:25:53,33.194,-82.5271,73.27,96,100,5.35,overcast clouds
487,Moscow,RU,2021-06-06 06:24:45,55.7522,37.6156,68.43,63,10,9.15,clear sky
488,Kasongo-Lunda,CD,2021-06-06 06:25:54,-6.4667,16.8167,67.37,56,17,1.63,few clouds
489,Tilichiki,RU,2021-06-06 06:25:54,60.4667,166.1,41.83,82,100,11.25,overcast clouds
490,Cape Canaveral,US,2021-06-06 06:25:55,28.4058,-80.6048,80.08,86,1,8.05,clear sky
491,Bentiu,SS,2021-06-06 06:25:55,9.2333,29.8333,84.43,55,82,9.4,broken clouds
492,Olafsvik,IS,2021-06-06 06:25:56,64.8945,-23.7142,46.74,90,96,7.49,heavy intensity rain
493,Acapulco,MX,2021-06-06 06:21:50,16.8634,-99.8901,81.91,77,80,3.8,broken clouds
494,Rio Claro,BR,2021-06-06 06:25:57,-22.4114,-47.5614,60.01,75,36,3.15,scattered clouds
495,Moose Factory,CA,2021-06-06 06:25:58,51.2585,-80.6094,32.0,100,1,2.3,clear sky
496,Manokwari,ID,2021-06-06 06:25:59,-0.8667,134.0833,81.79,75,93,3.38,overcast clouds
497,Chara,RU,2021-06-06 06:25:59,56.9064,118.2631,83.98,20,41,16.62,scattered clouds
498,Wonthaggi,AU,2021-06-06 06:26:00,-38.6044,145.5913,58.93,76,100,18.23,overcast clouds
499,Athabasca,CA,2021-06-06 06:26:00,54.7169,-113.2854,51.49,76,96,8.01,overcast clouds
500,Pevek,RU,2021-06-06 06:26:01,69.7008,170.3133,49.95,57,89,9.15,overcast clouds
501,Erdenet,MN,2021-06-06 06:26:02,49.0333,104.0833,65.75,59,79,16.91,broken clouds
502,Nikolayevka,RU,2021-06-06 06:26:02,53.1257,47.2041,58.42,92,100,2.01,light rain
503,Vestmanna,FO,2021-06-06 06:26:03,62.1564,-7.1664,47.32,100,75,9.53,broken clouds
504,Flinders,AU,2021-06-06 06:26:04,-34.5833,150.8552,64.26,56,7,4.21,clear sky
505,Macau,MO,2021-06-06 06:26:04,22.2006,113.5461,91.8,70,40,5.75,scattered clouds
506,Iquique,CL,2021-06-06 06:26:05,-20.2208,-70.1431,57.24,75,29,4.61,scattered clouds
507,Ozinki,RU,2021-06-06 06:26:05,51.1786,49.6769,64.74,76,100,6.73,light rain
508,Amelia,IT,2021-06-06 06:26:06,42.5523,12.4182,69.69,75,87,1.63,overcast clouds
509,Roald,NO,2021-06-06 06:26:06,62.5833,6.1333,63.16,94,75,2.3,broken clouds
510,Atasu,KZ,2021-06-06 06:26:06,48.6814,71.6433,67.55,24,99,13.18,overcast clouds
511,Sayyan,YE,2021-06-06 06:26:07,15.1718,44.3244,72.14,13,1,4.45,clear sky
512,Halifax,CA,2021-06-06 06:26:03,44.6453,-63.5724,58.89,87,100,4.61,overcast clouds
513,Kudahuvadhoo,MV,2021-06-06 06:26:07,2.6708,72.8944,83.43,74,45,14.03,scattered clouds
514,Wewak,PG,2021-06-06 06:26:08,-3.5534,143.6268,83.07,80,33,7.02,scattered clouds
515,Hudson Bay,CA,2021-06-06 06:26:08,52.85,-102.3842,58.46,92,20,4.12,few clouds
516,Saint Charles,US,2021-06-06 06:26:09,38.7667,-90.7335,75.42,75,75,1.99,broken clouds
517,Mardin,TR,2021-06-06 06:26:09,37.3131,40.7436,73.51,25,0,9.66,clear sky
518,Villamontes,BO,2021-06-06 06:26:10,-21.25,-63.5,69.06,72,100,6.22,overcast clouds
519,Thio,NC,2021-06-06 06:26:10,-21.6167,166.2167,69.76,68,100,7.43,overcast clouds
520,Ippy,CF,2021-06-06 06:26:10,6.2679,21.2247,68.77,97,100,5.17,overcast clouds
521,Skowhegan,US,2021-06-06 06:26:11,44.7651,-69.7192,70.68,87,97,4.61,overcast clouds
522,Haines Junction,CA,2021-06-06 06:26:11,60.7522,-137.5108,49.95,71,98,1.14,light rain
523,Cascais,PT,2021-06-06 06:26:12,38.6979,-9.4215,62.26,73,20,1.01,few clouds
524,Madimba,TZ,2021-06-06 06:26:12,-10.4,40.3333,72.73,68,86,16.15,overcast clouds
525,Antofagasta,CL,2021-06-06 06:25:05,-23.65,-70.4,56.48,81,35,4.03,scattered clouds
526,Temuco,CL,2021-06-06 06:26:13,-38.7333,-72.6,38.97,96,100,1.83,overcast clouds
527,George,ZA,2021-06-06 06:26:13,-33.963,22.4617,62.15,23,0,12.66,clear sky
528,Kavaratti,IN,2021-06-06 06:26:14,10.5669,72.642,83.34,74,86,13.65,overcast clouds
529,Astorga,BR,2021-06-06 06:26:14,-23.2325,-51.6656,63.0,63,89,7.72,overcast clouds
530,Serafimovich,RU,2021-06-06 06:26:14,49.5786,42.736,63.07,76,99,7.96,overcast clouds
531,Ola,RU,2021-06-06 06:21:15,59.5833,151.2833,45.39,82,100,13.91,overcast clouds
532,High Level,CA,2021-06-06 06:26:15,58.5169,-117.136,57.31,62,75,3.33,broken clouds
533,Chopovychi,UA,2021-06-06 06:26:15,50.8332,28.9533,60.82,78,95,6.87,overcast clouds
534,Makat,KZ,2021-06-06 06:26:16,47.6469,53.3463,76.23,28,95,6.85,overcast clouds
535,Tankara,IN,2021-06-06 06:26:16,22.6667,70.7333,97.9,39,0,8.99,clear sky
536,Igarka,RU,2021-06-06 06:26:17,67.4667,86.5833,35.1,81,100,13.51,light snow
537,Kuopio,FI,2021-06-06 06:26:17,62.8924,27.677,67.95,28,0,7.99,clear sky
538,Montelibano,CO,2021-06-06 06:26:18,7.9829,-75.4229,75.38,93,84,3.33,broken clouds
539,Charyshskoye,RU,2021-06-06 06:26:18,51.3978,83.5598,60.67,54,11,6.33,few clouds
540,Nieuw Amsterdam,SR,2021-06-06 06:26:19,5.8833,-55.0833,75.36,92,75,6.51,broken clouds
541,Kaka,TM,2021-06-06 06:26:19,37.3482,59.6143,90.66,29,0,15.46,clear sky
542,Tieli,CN,2021-06-06 06:26:19,46.95,128.05,65.16,67,71,2.95,broken clouds
543,Porto Walter,BR,2021-06-06 06:26:20,-8.2686,-72.7439,70.77,97,74,1.19,broken clouds
544,Maniitsoq,GL,2021-06-06 06:26:20,65.4167,-52.9,38.88,95,100,5.91,light rain
545,Mezen,RU,2021-06-06 06:26:21,65.8522,44.24,48.88,45,29,10.16,scattered clouds
546,Samfya,ZM,2021-06-06 06:26:21,-11.3649,29.5565,60.69,63,99,11.07,overcast clouds
547,Mbamba,NG,2021-06-06 06:26:22,9.9833,13.1,77.92,68,94,4.29,overcast clouds
548,Taltal,CL,2021-06-06 06:26:22,-25.4,-70.4833,59.25,86,38,2.73,scattered clouds
549,Notse,TG,2021-06-06 06:26:23,6.95,1.1667,73.15,95,95,2.51,overcast clouds
550,Chaman,PK,2021-06-06 06:26:23,30.9236,66.4512,93.36,19,0,5.32,clear sky
551,Tromso,NO,2021-06-06 06:23:17,69.6496,18.957,52.45,76,0,8.05,clear sky
552,Benguela,AO,2021-06-06 06:26:24,-12.5763,13.4055,73.27,72,53,3.69,broken clouds
553,Kargil,IN,2021-06-06 06:26:24,34.5667,76.1,59.47,16,0,2.3,clear sky
554,Nuuk,GL,2021-06-06 06:26:25,64.1835,-51.7216,39.81,93,90,2.3,light rain
555,La Macarena,CO,2021-06-06 06:26:25,2.1837,-73.7849,70.63,99,69,1.57,broken clouds
556,Los Llanos De Aridane,ES,2021-06-06 06:26:26,28.6585,-17.9182,62.35,63,75,13.22,broken clouds
557,Nizhneangarsk,RU,2021-06-06 06:26:26,55.7833,109.55,49.82,68,97,1.77,overcast clouds
558,Babu,CN,2021-06-06 06:26:27,24.4167,111.5167,88.16,45,1,2.62,clear sky
559,Cap Malheureux,MU,2021-06-06 06:26:28,-19.9842,57.6142,79.47,73,64,1.01,broken clouds
560,Basse,DE,2021-06-06 06:26:28,52.5518,9.5069,64.29,90,75,7.81,broken clouds
561,Yumen,CN,2021-06-06 06:26:29,40.2833,97.2,86.31,15,64,28.83,broken clouds
562,Qandala,SO,2021-06-06 06:26:29,11.472,49.8728,94.5,42,15,4.45,few clouds
563,Katobu,ID,2021-06-06 06:26:30,-4.9408,122.5276,87.03,58,40,8.05,scattered clouds
564,Hauterive,FR,2021-06-06 06:26:30,46.0901,3.4459,59.02,97,42,3.15,scattered clouds
565,Suez,EG,2021-06-06 06:26:30,29.9737,32.5263,73.31,54,2,9.98,clear sky
566,Sault Sainte Marie,CA,2021-06-06 06:26:21,46.5168,-84.3333,66.49,81,40,3.44,scattered clouds
567,Kirovskiy,RU,2021-06-06 06:26:31,45.0917,133.5136,63.21,79,95,5.75,overcast clouds
568,Rocha,UY,2021-06-06 06:23:27,-34.4833,-54.3333,46.71,91,44,4.99,scattered clouds
569,Along,IN,2021-06-06 06:26:32,28.1667,94.7667,81.91,69,98,1.5,overcast clouds
570,Suhbaatar,MN,2021-06-06 06:26:32,50.2314,106.2078,57.33,59,92,14.58,moderate rain
571,Goderich,CA,2021-06-06 06:26:32,43.7501,-81.7165,75.2,50,46,14.97,scattered clouds
572,Cananea,MX,2021-06-06 06:26:33,30.95,-110.3,69.12,28,1,4.97,clear sky
573,Kobryn,BY,2021-06-06 06:26:33,52.2138,24.3564,66.2,63,73,6.71,broken clouds
574,Jiaonan,CN,2021-06-06 06:26:34,35.8786,119.9753,91.4,25,0,13.42,clear sky
575,Bacum,MX,2021-06-06 06:26:34,27.55,-110.0833,84.56,31,3,5.7,clear sky
576,Punta Cardon,VE,2021-06-06 06:26:35,11.6581,-70.215,79.3,85,100,25.14,overcast clouds
577,Bristol,US,2021-06-06 06:26:36,41.8334,-71.1662,74.57,84,1,1.01,mist
578,Adrar,MR,2021-06-06 06:26:36,20.5022,-10.0711,84.97,14,44,18.86,scattered clouds
579,Merauke,ID,2021-06-06 06:26:36,-8.4667,140.3333,80.02,84,95,14.99,overcast clouds
580,Kaliganj,BD,2021-06-06 06:26:37,23.4095,89.1402,102.7,33,25,10.69,scattered clouds
581,Ballina,AU,2021-06-06 06:26:37,-28.8667,153.5667,68.18,62,0,9.22,clear sky
582,Orizona,BR,2021-06-06 06:26:37,-17.0314,-48.2958,62.51,76,97,4.0,overcast clouds
583,Volchansk,RU,2021-06-06 06:26:38,59.9378,60.081,76.08,32,11,12.35,few clouds
584,Castelnaudary,FR,2021-06-06 06:26:38,43.3183,1.9545,64.62,86,100,1.01,overcast clouds
585,Ardesen,TR,2021-06-06 06:26:39,41.1911,40.9875,62.56,83,64,4.45,light rain
586,Kirov,RU,2021-06-06 06:26:39,58.5966,49.6601,70.0,46,12,2.62,few clouds
587,Zapolyarnyy,RU,2021-06-06 06:26:40,69.4154,30.8136,46.4,53,20,11.5,few clouds
588,Karachi,PK,2021-06-06 06:26:41,24.9056,67.0822,93.02,46,40,8.05,haze
589,Vestmannaeyjar,IS,2021-06-06 06:26:41,63.4427,-20.2734,46.56,86,95,18.63,overcast clouds
590,Orange Cove,US,2021-06-06 06:26:42,36.6244,-119.3137,81.84,24,61,2.26,broken clouds
591,Barguzin,RU,2021-06-06 06:26:43,53.6167,109.6167,59.5,81,84,10.71,light rain
592,Uvinza,TZ,2021-06-06 06:26:43,-5.1036,30.3911,71.17,63,66,10.51,broken clouds
593,Zhaotong,CN,2021-06-06 06:26:43,27.3167,103.7167,69.13,47,97,4.94,light rain
594,Monster,NL,2021-06-06 06:26:44,52.0258,4.175,60.98,80,0,3.0,clear sky
595,Havoysund,NO,2021-06-06 06:26:44,70.9963,24.6622,45.48,76,6,16.44,clear sky
596,Keetmanshoop,NA,2021-06-06 06:26:45,-26.5833,18.1333,49.6,49,0,13.47,clear sky
597,Shelopugino,RU,2021-06-06 06:26:45,51.6514,117.5599,80.2,24,8,6.69,clear sky
598,San Quintin,MX,2021-06-06 06:26:46,30.4833,-115.95,68.43,86,3,5.08,clear sky
599,Vostok,RU,2021-06-06 06:26:46,46.4856,135.8833,53.29,92,100,5.88,overcast clouds
600,Tucuman,AR,2021-06-06 06:26:47,-26.8241,-65.2226,59.0,67,90,3.58,overcast clouds
601,Sorland,NO,2021-06-06 06:26:47,67.667,12.6934,50.41,82,9,13.04,clear sky
602,Nouadhibou,MR,2021-06-06 06:26:48,20.931,-17.0347,66.18,77,25,20.71,scattered clouds
603,Hualmay,PE,2021-06-06 06:26:48,-11.0964,-77.6139,62.82,84,30,5.59,scattered clouds
604,Raga,SS,2021-06-06 06:26:48,8.4596,25.678,73.87,81,100,8.9,overcast clouds
605,Iglesias,IT,2021-06-06 06:26:49,39.3114,8.535,69.01,83,75,8.05,broken clouds
606,Cortez,US,2021-06-06 06:26:49,37.3489,-108.5859,64.71,43,80,4.54,broken clouds
607,Nizhnevartovsk,RU,2021-06-06 06:26:50,60.9344,76.5531,59.02,58,20,6.71,few clouds
608,Marsh Harbour,BS,2021-06-06 06:26:50,26.5412,-77.0636,78.37,83,47,16.49,scattered clouds
609,Malm,NO,2021-06-06 06:26:51,64.0721,11.2172,57.99,77,0,4.61,clear sky
610,Vila Do Maio,CV,2021-06-06 06:26:52,15.1333,-23.2167,73.4,60,0,24.16,clear sky
611,Staraya Russa,RU,2021-06-06 06:26:52,57.9944,31.3608,67.71,60,0,1.99,clear sky
612,Teya,RU,2021-06-06 06:26:53,60.3778,92.6267,52.0,38,91,11.81,overcast clouds
613,Pitea,SE,2021-06-06 06:26:53,65.3172,21.4794,62.69,67,72,6.73,broken clouds
614,Port Blair,IN,2021-06-06 06:26:54,11.6667,92.75,86.61,69,100,12.53,overcast clouds
615,Treinta Y Tres,UY,2021-06-06 06:26:54,-33.2333,-54.3833,46.15,87,85,4.79,overcast clouds
616,Bacolod,PH,2021-06-06 06:26:55,10.6667,122.95,81.54,82,85,13.53,light rain
617,Kuytun,RU,2021-06-06 06:26:55,54.3419,101.5036,54.48,52,100,15.55,overcast clouds
618,Walvis Bay,NA,2021-06-06 06:26:56,-22.9575,14.5053,74.35,21,0,29.48,clear sky
619,Saint-Georges,GD,2021-06-06 06:26:56,12.0564,-61.7485,80.28,78,40,19.57,scattered clouds
620,Akyab,MM,2021-06-06 06:26:56,20.15,92.9,83.34,76,98,9.24,overcast clouds
621,Hay River,CA,2021-06-06 06:22:00,60.8156,-115.7999,44.56,87,20,4.61,few clouds
622,Bardiyah,LY,2021-06-06 06:26:57,31.7561,25.0865,72.14,61,0,8.79,clear sky
623,Pereira Barreto,BR,2021-06-06 06:26:58,-20.6383,-51.1092,67.87,44,74,6.42,broken clouds
624,Ponta Delgada,PT,2021-06-06 06:26:58,37.7333,-25.6667,59.0,94,20,2.3,few clouds
625,Berdsk,RU,2021-06-06 06:26:59,54.7551,83.0967,72.0,49,0,17.9,clear sky
626,Ulladulla,AU,2021-06-06 06:22:14,-35.35,150.4667,64.09,52,12,6.8,few clouds
627,Praia Da Vitoria,PT,2021-06-06 06:26:59,38.7333,-27.0667,61.75,88,20,4.0,few clouds
628,Kaeo,NZ,2021-06-06 06:27:00,-35.1,173.7833,61.0,95,100,11.99,overcast clouds
629,Bandarbeyla,SO,2021-06-06 06:27:01,9.4942,50.8122,87.87,54,41,23.06,scattered clouds
630,Budogoshch,RU,2021-06-06 06:27:01,59.2816,32.4707,70.2,49,0,1.48,clear sky
631,Skibbereen,IE,2021-06-06 06:27:02,51.55,-9.2667,51.6,88,4,3.15,clear sky
632,Piacabucu,BR,2021-06-06 06:27:02,-10.4056,-36.4344,74.57,84,14,6.26,few clouds
633,Bone,DE,2021-06-06 06:27:03,51.9669,12.1396,66.0,96,100,1.39,overcast clouds
634,Koboko,UG,2021-06-06 06:27:03,3.4136,30.9599,68.04,87,99,8.66,light rain
635,Liku,ID,2021-06-06 06:27:04,-0.7275,119.8922,82.85,86,62,3.8,light rain
636,Bogorodskoye,RU,2021-06-06 06:22:22,56.55,37.8833,65.57,65,1,7.87,clear sky
637,Kahului,US,2021-06-06 06:22:51,20.8947,-156.47,76.84,75,1,19.57,clear sky
638,Suslovo,RU,2021-06-06 06:27:05,56.2167,88.1167,55.09,87,92,14.85,light rain
639,Lagoa,PT,2021-06-06 06:27:05,39.05,-27.9833,62.91,89,99,11.1,overcast clouds
640,Saint Simons,US,2021-06-06 06:27:06,31.1352,-81.3901,78.84,91,20,9.22,few clouds
641,Kibala,TD,2021-06-06 06:27:06,9.1104,18.3463,76.95,83,20,9.22,few clouds
642,Verkhnyaya Toyma,RU,2021-06-06 06:27:07,62.2349,44.9985,76.37,34,56,3.13,broken clouds
643,Aguas De Lindoia,BR,2021-06-06 06:27:07,-22.4764,-46.6328,49.62,63,52,4.59,broken clouds
644,Iaciara,BR,2021-06-06 06:27:08,-14.0958,-46.6317,72.03,60,97,2.66,overcast clouds
645,Ciudad Bolivar,VE,2021-06-06 06:27:08,8.1222,-63.5497,74.75,89,98,14.09,overcast clouds
646,Yatou,CN,2021-06-06 06:27:09,37.15,122.3833,82.33,35,9,15.26,clear sky
647,Marzuq,YE,2021-06-06 06:27:10,14.4,46.4667,87.3,15,6,1.88,clear sky
648,Edd,ER,2021-06-06 06:27:11,13.9297,41.6925,89.4,62,1,2.37,clear sky
649,Ulsteinvik,NO,2021-06-06 06:27:11,62.3432,5.8487,63.16,94,94,4.38,overcast clouds
650,Chandpur,IN,2021-06-06 06:27:12,29.15,78.2667,103.1,21,14,4.03,few clouds
651,Mocuba,MZ,2021-06-06 06:27:12,-16.8392,36.9856,64.15,88,48,7.09,scattered clouds
652,Werda,BW,2021-06-06 06:27:13,-25.2667,23.2833,45.23,58,0,10.27,clear sky
653,Venado Tuerto,AR,2021-06-06 06:27:13,-33.7456,-61.9688,48.88,52,81,6.04,broken clouds
654,Tongchuan,CN,2021-06-06 06:27:14,35.0806,109.0897,95.41,14,73,8.86,light rain
655,Marystown,CA,2021-06-06 06:27:15,47.1666,-55.1483,51.85,100,100,10.63,overcast clouds
656,Barranco,PA,2021-06-06 06:27:15,9.5167,-82.7,75.02,89,52,3.47,broken clouds
657,Elizabeth City,US,2021-06-06 06:23:37,36.2946,-76.2511,71.01,97,0,6.51,clear sky
658,Vuktyl,RU,2021-06-06 06:27:16,63.8567,57.3094,59.67,47,73,12.28,broken clouds
659,San Nicolas,PH,2021-06-06 06:27:17,18.1725,120.5953,86.0,79,75,9.22,broken clouds
660,Laguna,US,2021-06-06 06:27:17,38.421,-121.4238,78.64,47,1,1.99,clear sky
661,Neuquen,AR,2021-06-06 06:22:25,-38.9516,-68.0591,46.96,46,92,9.04,overcast clouds
662,Kungurtug,RU,2021-06-06 06:27:17,50.5994,97.5228,49.14,52,95,8.81,overcast clouds
663,Naze,JP,2021-06-06 06:27:18,28.3667,129.4833,75.2,94,75,14.97,moderate rain
664,Buraydah,SA,2021-06-06 06:27:19,26.326,43.975,99.05,9,1,15.59,clear sky
665,Mahajanga,MG,2021-06-06 06:27:20,-15.7167,46.3167,78.8,61,0,5.75,clear sky
666,Mayumba,GA,2021-06-06 06:27:20,-3.432,10.6554,75.85,92,87,5.73,overcast clouds
667,Khonsa,IN,2021-06-06 06:27:20,27.0167,95.5667,69.62,94,100,1.54,overcast clouds
668,Ayia Galini,GR,2021-06-06 06:27:21,35.1,24.6833,75.99,39,0,2.68,clear sky
669,Lola,GN,2021-06-06 06:27:21,7.8,-8.5333,69.96,99,97,2.55,overcast clouds
670,Straumen,NO,2021-06-06 06:27:22,63.8709,11.2999,61.63,68,80,0.67,broken clouds
671,Antalaha,MG,2021-06-06 06:27:22,-14.9003,50.2788,77.74,73,99,6.26,overcast clouds
672,Ramgarh,IN,2021-06-06 06:27:23,23.6333,85.5167,95.05,31,63,12.73,broken clouds
673,Baykit,RU,2021-06-06 06:24:43,61.67,96.37,45.93,48,94,14.18,overcast clouds
674,Rio Negrinho,BR,2021-06-06 06:27:23,-26.2544,-49.5183,60.71,92,92,3.36,overcast clouds
675,Kuminskiy,RU,2021-06-06 06:27:24,58.6667,66.5667,77.36,33,7,11.79,clear sky
676,Hvolsvollur,IS,2021-06-06 06:27:24,63.7533,-20.2243,45.81,81,99,3.89,light rain
677,Khorramshahr,IR,2021-06-06 06:27:24,30.4397,48.1664,107.56,15,0,11.5,clear sky
678,Lamu,KE,2021-06-06 06:27:25,-2.2717,40.902,78.44,82,51,16.87,light rain
